link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21.0,17.0,-14.0,0.0,50.0,54.0,20.42000689423053,-68.57784164742513,88.99784854165566
1to2,1,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,17.0,-15.0,0.0,50.0,54.0,20.42000689423053,-70.86959283654151,91.28959973077204
1to2,1,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,22.0,18.0,-13.0,0.0,50.0,54.0,20.42000689423053,-68.91157855756066,89.33158545179118
1to2,1,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,19.0,16.0,-14.0,0.0,50.0,54.0,20.42000689423053,-73.49717613113698,93.9171830253675
1to2,1,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,15.0,12.0,-15.0,0.0,50.0,54.0,20.42000689423053,-78.05380672903685,98.47381362326738
1to2,1,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,14.0,11.0,-15.0,0.0,50.0,54.0,20.42000689423053,-76.27163449505521,96.69164138928573
1to2,1,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,20.0,15.0,-14.0,0.0,50.0,54.0,20.42000689423053,-71.61342017793667,92.0334270721672
1to2,1,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17.0,12.0,-14.0,0.0,50.0,54.0,20.42000689423053,-74.26370617554899,94.68371306977951
1to2,1,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,17.0,13.0,-14.0,0.0,50.0,54.0,20.42000689423053,-73.27020349386072,93.69021038809124
1to2,1,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12.0,10.0,-14.0,0.0,50.0,54.0,20.42000689423053,-78.75982967975052,99.17983657398105
