link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18,14,-14,0,49,52,20.405059981596665,-72.89486025446584,93.2999202360625
1to2,0,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,12,-11,0,49,52,20.405059981596665,-73.92988814282552,94.33494812442218
1to2,0,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18,13,-15,0,49,52,20.405059981596665,-73.12545926634259,93.53051924793925
1to2,0,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,5,26,16,-14,0,49,52,20.405059981596665,-59.399592623282956,79.80465260487962
1to2,0,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,25,19,-13,0,49,52,20.405059981596665,-67.57402000338796,87.97907998498462
1to2,0,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,23,17,-15,0,49,52,20.405059981596665,-70.5144976447545,90.91955762635116
1to2,0,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,25,19,-12,0,49,52,20.405059981596665,-62.44665712896968,82.85171711056634
1to2,0,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,6,26,20,-11,0,49,52,20.405059981596665,-58.650721162702865,79.05578114429953
1to2,0,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,23,17,-14,0,49,52,20.405059981596665,-68.08806379068065,88.49312377227731
1to2,0,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,19,15,-12,0,49,52,20.405059981596665,-74.08774990550549,94.49280988710215
1to2,0,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,17,16,-15,0,49,52,20.405059981596665,-76.15358333442018,96.55864331601684
1to2,0,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16,13,-12,0,49,52,20.405059981596665,-76.27306804915055,96.67812803074722
1to2,0,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,18,-12,0,49,52,20.405059981596665,-68.00624470758684,88.41130468918351
1to2,0,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,22,19,-13,0,49,52,20.405059981596665,-66.52730815601312,86.93236813760979
1to2,0,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,14,8,-15,0,49,52,20.405059981596665,-80.48618912071775,100.89124910231442
1to2,0,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,12,-14,0,49,52,20.405059981596665,-77.04721650523771,97.45227648683438
1to2,0,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,13,-12,0,49,52,20.405059981596665,-75.3827433285656,95.78780331016226
1to2,0,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,11,8,-12,0,49,52,20.405059981596665,-83.71696473656222,104.12202471815888
1to2,0,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19,15,-18,0,49,52,20.405059981596665,-72.5525206896689,92.95758067126556
1to2,0,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19,16,-18,0,49,52,20.405059981596665,-72.50719035792989,92.91225033952655
1to2,0,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,12,-15,0,49,52,20.405059981596665,-76.45344718430884,96.85850716590551
1to2,0,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12,10,-16,0,49,52,20.405059981596665,-80.9746385452927,101.37969852688937
1to2,0,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13,8,-15,0,49,52,20.405059981596665,-78.6041566663069,99.00921664790357
1to2,0,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,9,-14,0,49,52,20.405059981596665,-77.7111328924934,98.11619287409006
1to2,0,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,11,-14,0,49,52,20.405059981596665,-76.60930307285203,97.0143630544487
1to2,0,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,13,-15,0,49,52,20.405059981596665,-76.16227228320737,96.56733226480404
