link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,27.0,17.0,-12.0,0.0,50.0,54.0,20.42129909271,-47.996788523079694,68.41808761578969
1to2,0,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,27.0,19.0,-13.0,0.0,50.0,54.0,20.42129909271,-48.79620202632666,69.21750111903665
1to2,0,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,5,26.0,17.0,-12.0,0.0,50.0,54.0,20.42129909271,-57.979027622676625,78.40032671538663
1to2,0,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,26.0,19.0,-11.0,0.0,50.0,54.0,20.42129909271,-61.68797913668286,82.10927822939286
1to2,0,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,23.0,15.0,-13.0,0.0,50.0,54.0,20.42129909271,-69.11549729344648,89.53679638615648
1to2,0,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25.0,16.0,-13.0,0.0,50.0,54.0,20.42129909271,-65.25613784238048,85.67743693509048
1to2,0,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,25.0,14.0,-12.0,0.0,50.0,54.0,20.42129909271,-65.71240241503382,86.13370150774382
1to2,0,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22.0,18.0,-14.0,0.0,50.0,54.0,20.42129909271,-67.6875254581965,88.1088245509065
1to2,0,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21.0,16.0,-15.0,0.0,50.0,54.0,20.42129909271,-70.07177815049948,90.49307724320948
1to2,0,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,19.0,15.0,-12.0,0.0,50.0,54.0,20.42129909271,-73.75076620237003,94.17206529508003
1to2,0,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,22.0,16.0,-14.0,0.0,50.0,54.0,20.42129909271,-69.5131990393424,89.9344981320524
1to2,0,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,23.0,16.0,-12.0,0.0,50.0,54.0,20.42129909271,-67.56436856322604,87.98566765593604
1to2,0,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21.0,19.0,-14.0,0.0,50.0,54.0,20.42129909271,-69.45452824140307,89.87582733411307
1to2,0,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22.0,19.0,-13.0,0.0,50.0,54.0,20.42129909271,-68.02947053619194,88.45076962890194
1to2,0,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18.0,16.0,-14.0,0.0,50.0,54.0,20.42129909271,-73.49717613113698,93.91847522384698
1to2,0,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,13.0,12.0,-14.0,0.0,50.0,54.0,20.42129909271,-80.26855969148164,100.68985878419164
1to2,0,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,12.0,-19.0,0.0,50.0,54.0,20.42129909271,-79.52225724915822,99.94355634186822
1to2,0,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21.0,16.0,-14.0,0.0,50.0,54.0,20.42129909271,-70.180914149865,90.602213242575
1to2,0,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19.0,14.0,-17.0,0.0,50.0,54.0,20.42129909271,-71.6321859429401,92.0534850356501
1to2,0,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,9.0,-12.0,0.0,50.0,54.0,20.42129909271,-74.1425513467151,94.5638504394251
1to2,0,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,11.0,10.0,-14.0,0.0,50.0,54.0,20.42129909271,-81.87602619435827,102.29732528706828
1to2,0,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,9.0,7.0,-13.0,0.0,50.0,54.0,20.42129909271,-84.4854737796907,104.9067728724007
1to2,0,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10.0,8.0,-14.0,0.0,50.0,54.0,20.42129909271,-82.95545344539767,103.37675253810767
