link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,1,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,24,15,-12,0,52,54,20.452485116457193,-64.75411552141998,85.20660063787717
1to2,1,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,24,17,-13,0,52,54,20.452485116457193,-65.25613784238048,85.70862295883768
1to2,1,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16,13,-11,0,52,54,20.452485116457193,-75.61471697480108,96.06720209125828
1to2,1,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12,6,-13,0,52,54,20.452485116457193,-79.59123544920415,100.04372056566135
1to2,1,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,20,16,-15,0,52,54,20.452485116457193,-69.13905896195942,89.59154407841662
1to2,1,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,15,-14,0,52,54,20.452485116457193,-70.46171421886704,90.91419933532424
1to2,1,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21,17,-14,0,52,54,20.452485116457193,-69.5131990393424,89.9656841557996
1to2,1,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,14,22,16,-3,0,52,54,20.452485116457193,-68.64968374790112,89.10216886435832
1to2,1,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20,17,-14,0,52,54,20.452485116457193,-71.55750238327948,92.00998749973668
1to2,1,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21,18,-15,0,52,54,20.452485116457193,-68.99765864130315,89.45014375776034
1to2,1,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18,15,-15,0,52,54,20.452485116457193,-73.3829561609668,93.835441277424
1to2,1,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,12,-17,0,52,54,20.452485116457193,-77.17485134477546,97.62733646123266
1to2,1,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,10,-15,0,52,54,20.452485116457193,-77.05339901482414,97.50588413128133
1to2,1,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,19,14,-14,0,52,54,20.452485116457193,-71.61342017793667,92.06590529439387
1to2,1,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,12,-12,0,52,54,20.452485116457193,-74.9232997970843,95.3757849135415
1to2,1,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,17,13,-14,0,52,54,20.452485116457193,-73.27020349386072,93.72268861031792
1to2,1,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13,10,-13,0,52,54,20.452485116457193,-76.88716499459984,97.33965011105704
1to2,1,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,9,7,-14,0,52,54,20.452485116457193,-82.95545344539767,103.40793856185486
