link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22,19,-16,0,50,54,20.42129909271,-68.57396010073357,88.99525919344357
1to2,0,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18,15,-15,0,50,54,20.42129909271,-73.91963456667926,94.34093365938926
1to2,0,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,13,11,-14,0,50,54,20.42129909271,-80.26855969148164,100.68985878419164
1to2,0,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13,12,-15,0,50,54,20.42129909271,-79.74766700890507,100.16896610161507
1to2,0,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,16,-14,0,50,54,20.42129909271,-70.180914149865,90.602213242575
1to2,0,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,19,13,-13,0,50,54,20.42129909271,-70.79216219082845,91.21346128353845
1to2,0,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,9,-14,0,50,54,20.42129909271,-74.21212168788877,94.63342078059877
1to2,0,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10,8,-16,0,50,54,20.42129909271,-84.11247382736454,104.53377292007454
1to2,0,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9,6,-14,0,50,54,20.42129909271,-84.05664784265838,104.47794693536838
1to2,0,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,9,8,-12,0,50,54,20.42129909271,-83.89545967286321,104.31675876557321
1to2,0,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,13,-15,0,50,54,20.42129909271,-75.20645560717037,95.62775469988037
1to2,0,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,10,-14,0,50,54,20.42129909271,-77.18170921457498,97.60300830728498
1to2,0,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,14,13,-14,0,50,54,20.42129909271,-76.99219071416077,97.41348980687077
1to2,0,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12,9,-14,0,50,54,20.42129909271,-79.618345988505,100.039645081215
1to2,0,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14,11,-15,0,50,54,20.42129909271,-76.36491582587072,96.78621491858073
1to2,0,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9,7,-14,0,50,54,20.42129909271,-83.54173457944553,103.96303367215553
1to2,0,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,13,-14,0,50,54,20.42129909271,-73.49517764900529,93.91647674171529
1to2,0,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,11,-14,0,50,54,20.42129909271,-74.20102924930205,94.62232834201205
1to2,0,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,13,-14,0,50,54,20.42129909271,-73.30331822533974,93.72461731804974
1to2,0,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,6,26,18,-12,0,50,54,20.42129909271,-58.833123793556425,79.25442288626643
1to2,0,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,25,18,-12,0,50,54,20.42129909271,-67.71954601908104,88.14084511179104
1to2,0,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,22,17,-14,0,50,54,20.42129909271,-70.55728288591149,90.97858197862149
1to2,0,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,11,25,19,-10,0,50,54,20.42129909271,-62.79282745051959,83.21412654322958
1to2,0,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,6,25,19,-13,0,50,54,20.42129909271,-59.24979476023414,79.67109385294414
1to2,0,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,17,-13,0,50,54,20.42129909271,-68.20741328246166,88.62871237517166
1to2,0,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,19,14,-14,0,50,54,20.42129909271,-74.6365138283556,95.0578129210656
1to2,0,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,17,15,-13,0,50,54,20.42129909271,-76.47843696310697,96.89973605581697
1to2,0,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,16,13,-11,0,50,54,20.42129909271,-76.62468009713355,97.04597918984355
1to2,0,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,23,18,-14,0,50,54,20.42129909271,-68.60578543438801,89.02708452709801
1to2,0,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,23,19,-13,0,50,54,20.42129909271,-67.03524466393772,87.45654375664772
1to2,0,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,14,8,-11,0,50,54,20.42129909271,-79.75189542388958,100.17319451659958
1to2,0,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14,11,-14,0,50,54,20.42129909271,-76.75424413364301,97.17554322635301
1to2,0,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,13,-14,0,50,54,20.42129909271,-75.92941595027322,96.35071504298323
1to2,0,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,11,9,-14,0,50,54,20.42129909271,-83.31761663499749,103.7389157277075
1to2,0,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19,16,-13,0,50,54,20.42129909271,-72.36359320592781,92.78489229863781
1to2,0,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,20,17,-13,0,50,54,20.42129909271,-72.3182628741888,92.7395619668988
1to2,0,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,12,-14,0,50,54,20.42129909271,-75.75402780065718,96.17532689336718
1to2,0,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,11,9,-10,0,50,54,20.42129909271,-81.70347633060264,102.12477542331264
1to2,0,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13,7,-15,0,50,54,20.42129909271,-78.01046464405059,98.43176373676059
1to2,0,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13,8,-14,0,50,54,20.42129909271,-77.26523621452772,97.68653530723772
1to2,0,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14,10,-16,0,50,54,20.42129909271,-77.15074568364197,97.57204477635197
1to2,0,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,13,-13,0,50,54,20.42129909271,-75.83405638592343,96.25535547863343
1to2,0,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,18,9,-13,0,50,54,20.42129909271,-73.47771806766188,93.89901716037188
1to2,0,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20,12,-14,0,50,54,20.42129909271,-70.87454975590335,91.29584884861335
1to2,0,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21,15,-15,0,50,54,20.42129909271,-70.11007884307787,90.53137793578787
1to2,0,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,11,-14,0,50,54,20.42129909271,-76.95188565099497,97.37318474370497
1to2,0,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13,9,-14,0,50,54,20.42129909271,-78.18677204902735,98.60807114173735
1to2,0,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,12,9,-13,0,50,54,20.42129909271,-80.4202542305357,100.8415533232457
1to2,0,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,16,10,-12,0,50,54,20.42129909271,-75.85040740681093,96.27170649952093
1to2,0,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,20,9,-14,0,50,54,20.42129909271,-71.83786160121294,92.25916069392294
1to2,0,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,13,-18,0,50,54,20.42129909271,-76.40565121295582,96.82695030566582
1to2,1,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,8,26,18,-14,0,51,53,20.43624600534386,-53.37188838409624,73.8081343894401
1to2,1,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,5,25,18,-11,0,51,53,20.43624600534386,-57.58140683286887,78.01765283821274
1to2,1,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,11,25,19,-14,0,51,53,20.43624600534386,-56.64685790625755,77.08310391160141
1to2,1,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,26,18,-10,0,51,53,20.43624600534386,-61.355587820444,81.79183382578786
1to2,1,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25,16,-13,0,51,53,20.43624600534386,-65.42803920047952,85.86428520582338
1to2,1,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25,18,-11,0,51,53,20.43624600534386,-64.38896563102855,84.82521163637242
1to2,1,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,16,13,-11,0,51,53,20.43624600534386,-76.83349116564123,97.2697371709851
1to2,1,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,15,7,-12,0,51,53,20.43624600534386,-77.08817139578905,97.52441740113291
1to2,1,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21,17,-12,0,51,53,20.43624600534386,-69.66729207331821,90.10353807866207
1to2,1,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,15,-14,0,51,53,20.43624600534386,-70.62680027436407,91.06304627970793
1to2,1,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,22,17,-13,0,51,53,20.43624600534386,-69.18936641350867,89.62561241885253
1to2,1,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,17,-14,0,51,53,20.43624600534386,-68.76686884890037,89.20311485424423
1to2,1,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19,17,-15,0,51,53,20.43624600534386,-71.03467889203853,91.47092489738239
1to2,1,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21,18,-15,0,51,53,20.43624600534386,-69.18668584277839,89.62293184812225
1to2,1,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18,15,-15,0,51,53,20.43624600534386,-73.5201819279447,93.95642793328857
1to2,1,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,14,12,-14,0,51,53,20.43624600534386,-77.7238500304988,98.16009603584266
1to2,1,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,12,-14,0,51,53,20.43624600534386,-76.78267770942917,97.21892371477303
1to2,1,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20,15,-14,0,51,53,20.43624600534386,-71.54167615738257,91.97792216272643
1to2,1,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,12,-14,0,51,53,20.43624600534386,-74.41040544205222,94.84665144739608
1to2,1,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,12,-12,0,51,53,20.43624600534386,-73.5166584985354,93.95290450387927
1to2,1,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,13,9,-17,0,51,53,20.43624600534386,-77.96112869544402,98.39737470078788
1to2,1,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,7,1,3,-15,0,51,53,20.43624600534386,-89.68392200814554,110.1201680134894
1to2,1,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10,8,-14,0,51,53,20.43624600534386,-83.17722523507177,103.61347124041563
1to2,1,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,11,-14,0,51,53,20.43624600534386,-76.3977500629131,96.83399606825697
1to2,1,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,15,9,-14,0,51,53,20.43624600534386,-77.22288803790005,97.65913404324391
1to2,1,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10,9,-15,0,51,53,20.43624600534386,-83.48439591847192,103.92064192381578
1to2,1,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,7,7,-15,0,51,53,20.43624600534386,-86.51913890295543,106.9553849082993
1to2,1,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12,10,-15,0,51,53,20.43624600534386,-79.35149959099887,99.78774559634273
1to2,1,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13,11,-14,0,51,53,20.43624600534386,-76.90832993076376,97.34457593610762
1to2,1,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,12,-14,0,51,53,20.43624600534386,-74.44597733212909,94.88222333747295
1to2,1,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15,12,-12,0,51,53,20.43624600534386,-74.20322445367933,94.63947045902319
1to2,1,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18,13,-14,0,51,53,20.43624600534386,-72.532200431056,92.96844643639986
1to2,1,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,9,25,17,-15,0,51,53,20.43624600534386,-54.95823323992792,75.39447924527178
1to2,1,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,17,8,-15,0,51,53,20.43624600534386,-76.74497479350279,97.18122079884665
1to2,1,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25,19,-13,0,51,53,20.43624600534386,-65.43710625888997,85.87335226423383
1to2,1,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,23,17,-13,0,51,53,20.43624600534386,-67.36668528294358,87.80293128828744
1to2,1,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,8,24,18,-14,0,51,53,20.43624600534386,-61.98026028494857,82.41650629029243
1to2,1,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,23,18,-15,0,51,53,20.43624600534386,-67.54552086097095,87.98176686631481
1to2,1,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,19,16,-15,0,51,53,20.43624600534386,-72.6597086164101,93.09595462175396
1to2,1,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13,10,-15,0,51,53,20.43624600534386,-80.29943571061976,100.73568171596362
1to2,1,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,19,17,-15,0,51,53,20.43624600534386,-72.61612344628111,93.05236945162497
1to2,1,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20,17,-14,0,51,53,20.43624600534386,-71.79727994477325,92.23352595011711
1to2,1,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21,17,-15,0,51,53,20.43624600534386,-69.25096290145598,89.68720890679984
1to2,1,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14,12,-17,0,51,53,20.43624600534386,-78.3151793669488,98.75142537229266
1to2,1,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,7,-15,0,51,53,20.43624600534386,-78.62552336697647,99.06176937232033
1to2,1,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12,10,-14,0,51,53,20.43624600534386,-79.33394095678571,99.77018696212957
1to2,1,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,10,-14,0,51,53,20.43624600534386,-77.8309566566635,98.26720266200736
1to2,1,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,11,7,-14,0,51,53,20.43624600534386,-80.58579419201766,101.02204019736152
1to2,1,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,14,-14,0,51,53,20.43624600534386,-75.26292827234838,95.69917427769224
1to2,1,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16,13,-15,0,51,53,20.43624600534386,-74.8314866699805,95.26773267532437
1to2,1,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9,8,-14,0,51,53,20.43624600534386,-84.37499109820862,104.81123710355249
1to2,1,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13,7,-14,0,51,53,20.43624600534386,-77.58849418765163,98.0247401929955
1to2,1,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,14,10,-15,0,51,53,20.43624600534386,-76.14916319966215,96.58540920500602
1to2,1,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,11,-15,0,51,53,20.43624600534386,-74.60537859302062,95.04162459836448
1to2,1,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,7,6,-12,0,51,53,20.43624600534386,-85.14813211948976,105.58437812483362
1to2,1,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,5,5,-20,0,51,53,20.43624600534386,-88.18477239266359,108.62101839800745
1to2,1,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,6,-15,0,51,53,20.43624600534386,-77.97612078730147,98.41236679264533
1to2,1,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21,15,-15,0,51,53,20.43624600534386,-69.38998089438822,89.82622689973208
1to2,1,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,12,-16,0,51,53,20.43624600534386,-75.48877186439832,95.92501786974218
1to2,1,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10,7,-15,0,51,53,20.43624600534386,-83.24252815562602,103.67877416096988
1to2,1,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,13,10,-18,0,51,53,20.43624600534386,-79.98947088410648,100.42571688945034
1to2,1,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,12,10,-12,0,51,53,20.43624600534386,-79.78062227010447,100.21686827544833
1to2,1,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,17,9,-15,0,51,53,20.43624600534386,-74.68861613309572,95.12486213843958
1to2,1,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,15,9,-14,0,51,53,20.43624600534386,-76.6312992835964,97.06754528894027
1to2,2,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,10,24,18,-15,0,50,54,20.41612875470193,-55.75943466135767,76.1755634160596
1to2,2,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,8,22,18,-12,0,50,54,20.41612875470193,-60.785792520093,81.20192127479493
1to2,2,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,20,16,-12,0,50,54,20.41612875470193,-68.62163343595198,89.03776219065391
1to2,2,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22,18,-14,0,50,54,20.41612875470193,-67.73950895511196,88.15563770981389
1to2,2,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,19,14,-14,0,50,54,20.41612875470193,-71.72787107146416,92.1439998261661
1to2,2,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18,15,-12,0,50,54,20.41612875470193,-72.14547915173921,92.56160790644114
1to2,2,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19,14,-13,0,50,54,20.41612875470193,-72.65958856220874,93.07571731691067
1to2,2,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19,14,-14,0,50,54,20.41612875470193,-70.50529938899604,90.92142814369797
1to2,2,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,8,5,-12,0,50,54,20.41612875470193,-84.47477342590517,104.8909021806071
1to2,2,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,12,-14,0,50,54,20.41612875470193,-74.59292865822661,95.00905741292854
1to2,2,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,15,12,-15,0,50,54,20.41612875470193,-75.8016567093381,96.21778546404003
1to2,2,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,15,13,-16,0,50,54,20.41612875470193,-75.38195104550896,95.79807980021089
1to2,2,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,5,7,4,-13,0,50,54,20.41612875470193,-86.69449923627765,107.11062799097958
1to2,2,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,11,8,-15,0,50,54,20.41612875470193,-79.86571961891627,100.2818483736182
1to2,2,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,9,6,-11,0,50,54,20.41612875470193,-83.7684981456893,104.18462690039124
1to2,2,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,10,8,6,-15,0,50,54,20.41612875470193,-85.84299612371257,106.2591248784145
1to2,2,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12,8,-15,0,50,54,20.41612875470193,-79.74766700890507,100.163795763607
1to2,2,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,11,-12,0,50,54,20.41612875470193,-74.97172221075988,95.38785096546181
1to2,2,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,6,4,3,-14,0,50,54,20.41612875470193,-88.23660658040045,108.65273533510238
1to2,2,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,9,7,-14,0,50,54,20.41612875470193,-81.93084906306999,102.34697781777191
1to2,2,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,8,6,-14,0,50,54,20.41612875470193,-84.1147922101687,104.53092096487063
1to2,2,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,8,7,-12,0,50,54,20.41612875470193,-82.94404950830594,103.36017826300787
1to2,2,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10,7,-15,0,50,54,20.41612875470193,-83.40904645194553,103.82517520664746
1to2,2,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,6,4,3,-14,0,50,54,20.41612875470193,-87.87169970044164,108.28782845514357
1to2,2,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,8,5,-12,0,50,54,20.41612875470193,-84.80261366833429,105.21874242303622
