link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,26.0,18.0,-12.0,0.0,50.0,52.0,20.42129909271,-48.473594853727604,68.8948939464376
1to2,0,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,26.0,18.0,-13.0,0.0,50.0,52.0,20.42129909271,-49.17984982506613,69.60114891777613
1to2,0,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,4,26.0,18.0,-14.0,0.0,50.0,52.0,20.42129909271,-58.02186705385771,78.4431661465677
1to2,0,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,26.0,18.0,-11.0,0.0,50.0,52.0,20.42129909271,-61.969209580990196,82.3905086737002
1to2,0,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,24.0,16.0,-14.0,0.0,50.0,52.0,20.42129909271,-69.09553772758385,89.51683682029385
1to2,0,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,24.0,16.0,-13.0,0.0,50.0,52.0,20.42129909271,-65.57658794022527,85.99788703293527
1to2,0,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,23.0,15.0,-14.0,0.0,50.0,52.0,20.42129909271,-66.07598688992297,86.49728598263297
1to2,0,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22.0,18.0,-13.0,0.0,50.0,52.0,20.42129909271,-67.51556778623619,87.93686687894619
1to2,0,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21.0,17.0,-14.0,0.0,50.0,52.0,20.42129909271,-69.93351253497323,90.35481162768323
1to2,0,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,19.0,15.0,-12.0,0.0,50.0,52.0,20.42129909271,-74.0441647353765,94.4654638280865
1to2,0,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,22.0,16.0,-13.0,0.0,50.0,52.0,20.42129909271,-69.37493342381617,89.79623251652617
1to2,0,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,23.0,17.0,-12.0,0.0,50.0,52.0,20.42129909271,-67.97830092062397,88.39960001333397
1to2,0,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21.0,18.0,-14.0,0.0,50.0,52.0,20.42129909271,-69.8256622620181,90.2469613547281
1to2,0,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22.0,18.0,-13.0,0.0,50.0,52.0,20.42129909271,-68.40752493914243,88.82882403185243
1to2,0,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19.0,15.0,-15.0,0.0,50.0,52.0,20.42129909271,-73.65740769492263,94.07870678763263
1to2,0,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,11.0,-14.0,0.0,50.0,52.0,20.42129909271,-79.58692369085684,100.00822278356684
1to2,0,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,12.0,-15.0,0.0,50.0,52.0,20.42129909271,-80.3322985509995,100.7535976437095
1to2,0,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,15.0,-14.0,0.0,50.0,52.0,20.42129909271,-70.51108626085905,90.93238535356905
1to2,0,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,14.0,-15.0,0.0,50.0,52.0,20.42129909271,-70.9544095444086,91.3757086371186
1to2,0,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18.0,10.0,-15.0,0.0,50.0,52.0,20.42129909271,-73.43043505764636,93.85173415035636
1to2,0,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,9.0,8.0,-18.0,0.0,50.0,52.0,20.42129909271,-84.65023568045733,105.07153477316733
