link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,26,19,-12,0,51,53,20.437538203823333,-48.28177095435787,68.7193091581812
1to2,0,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,27,18,-13,0,51,53,20.437538203823333,-48.98802592569639,69.42556412951973
1to2,0,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,5,26,17,-12,0,51,53,20.437538203823333,-58.15970214087797,78.5972403447013
1to2,0,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,25,18,-11,0,51,53,20.437538203823333,-61.82142632975918,82.25896453358251
1to2,0,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,23,16,-13,0,51,53,20.437538203823333,-69.30106430375402,89.73860250757735
1to2,0,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25,17,-12,0,51,53,20.437538203823333,-64.90266426116571,85.34020246498905
1to2,0,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,24,15,-14,0,51,53,20.437538203823333,-65.91576184100059,86.35330004482392
1to2,0,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22,18,-14,0,51,53,20.437538203823333,-67.87932439999413,88.31686260381747
1to2,0,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21,16,-14,0,51,53,20.437538203823333,-69.74794552466572,90.18548372848906
1to2,0,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,19,15,-12,0,51,53,20.437538203823333,-73.89746546887325,94.33500367269659
1to2,0,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21,16,-12,0,51,53,20.437538203823333,-69.6181125983024,90.05565080212574
1to2,0,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,17,-12,0,51,53,20.437538203823333,-67.771334741925,88.20887294574834
1to2,0,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,22,18,-14,0,51,53,20.437538203823333,-69.64009525171059,90.07763345553393
1to2,0,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18,15,-16,0,51,53,20.437538203823333,-73.92661493205388,94.36415313587722
1to2,0,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,13,11,-14,0,51,53,20.437538203823333,-80.628096559243,101.06563476306634
1to2,0,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,14,13,-14,0,51,53,20.437538203823333,-79.25230555258426,99.6898437564076
1to2,0,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,16,-15,0,51,53,20.437538203823333,-70.83774590258717,91.27528410641051
1to2,0,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20,14,-13,0,51,53,20.437538203823333,-70.97307916728388,91.41061737110722
1to2,0,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17,9,-13,0,51,53,20.437538203823333,-73.93773972646372,94.37527793028706
1to2,0,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,10,10,-14,0,51,53,20.437538203823333,-83.29692595565973,103.73446415948307
1to2,0,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9,6,-15,0,51,53,20.437538203823333,-84.787544852624,105.22508305644733
1to2,0,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,10,8,-20,0,51,53,20.437538203823333,-84.40486089170862,104.84239909553196
1to2,0,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,14,-12,0,51,53,20.437538203823333,-74.77415258691546,95.2116907907388
1to2,0,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,15,10,-14,0,51,53,20.437538203823333,-77.32999466406476,97.7675328678881
1to2,0,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,12,-15,0,51,53,20.437538203823333,-77.97612078730147,98.4136589911248
1to2,0,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12,8,-17,0,51,53,20.437538203823333,-81.01082426995457,101.4483624737779
1to2,0,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,12,-14,0,51,53,20.437538203823333,-76.09419452047575,96.53173272429909
1to2,0,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,10,7,-14,0,51,53,20.437538203823333,-83.74711059877374,104.18464880259708
1to2,0,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,18,13,-14,0,51,53,20.437538203823333,-73.64187691550852,94.07941511933186
1to2,0,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,17,11,-12,0,51,53,20.437538203823333,-74.20322445367933,94.64076265750266
1to2,0,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,18,13,-13,0,51,53,20.437538203823333,-73.02893626391469,93.46647446773802
1to2,0,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,6,26,18,-12,0,51,53,20.437538203823333,-58.98134818882051,79.41888639264384
1to2,0,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,25,19,-14,0,51,53,20.437538203823333,-67.9377766171459,88.37531482096924
1to2,0,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,23,18,-14,0,51,53,20.437538203823333,-70.72236894140852,91.15990714523186
1to2,0,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,25,19,-12,0,51,53,20.437538203823333,-62.316285327907885,82.75382353173121
1to2,0,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,6,26,19,-12,0,51,53,20.437538203823333,-58.9502579614685,79.38779616529183
1to2,0,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,17,-13,0,51,53,20.437538203823333,-68.3964404839369,88.83397868776024
1to2,0,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,18,14,-14,0,51,53,20.437538203823333,-74.78321309485884,95.22075129868217
1to2,0,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,18,15,-14,0,51,53,20.437538203823333,-76.24926116767186,96.6867993714952
1to2,0,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16,13,-12,0,51,53,20.437538203823333,-76.14353180866752,96.58107001249085
1to2,0,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,18,-13,0,51,53,20.437538203823333,-68.31071858330765,88.74825678713098
1to2,0,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22,19,-12,0,51,53,20.437538203823333,-66.6714880501798,87.10902625400314
1to2,0,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,15,8,-16,0,51,53,20.437538203823333,-79.3161364370655,99.75367464088883
1to2,0,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,15,11,-13,0,51,53,20.437538203823333,-77.48965407275674,97.92719227658007
1to2,0,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,13,-15,0,51,53,20.437538203823333,-75.82439223292101,96.26193043674435
1to2,0,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,11,8,-17,0,51,53,20.437538203823333,-85.09536791673997,105.53290612056331
1to2,0,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,19,15,-15,0,51,53,20.437538203823333,-72.10684997710187,92.54438818092521
1to2,0,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19,16,-13,0,51,53,20.437538203823333,-72.49667196509671,92.93421016892005
1to2,0,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,12,-14,0,51,53,20.437538203823333,-76.68892496401457,97.12646316783791
1to2,0,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12,10,-15,0,51,53,20.437538203823333,-81.3621712529643,101.79970945678764
1to2,0,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13,8,-13,0,51,53,20.437538203823333,-78.26446822342972,98.70200642725305
1to2,0,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,9,-14,0,51,53,20.437538203823333,-77.53034982014131,97.96788802396465
1to2,0,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,11,-14,0,51,53,20.437538203823333,-76.46281688705469,96.90035509087802
1to2,0,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16,13,-15,0,51,53,20.437538203823333,-76.02254002244294,96.46007822626628
1to2,0,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19,9,-15,0,51,53,20.437538203823333,-72.97988689836986,93.41742510219319
1to2,0,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,12,-17,0,51,53,20.437538203823333,-71.35333625536646,91.7908744591898
1to2,0,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,21,15,-13,0,51,53,20.437538203823333,-70.45892057694718,90.89645878077052
1to2,0,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,11,-14,0,51,53,20.437538203823333,-77.10017110048474,97.53770930430808
1to2,0,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14,9,-14,0,51,53,20.437538203823333,-77.01543655692846,97.4529747607518
1to2,0,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,12,9,-18,0,51,53,20.437538203823333,-81.55432667416885,101.99186487799219
1to2,0,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,10,-15,0,51,53,20.437538203823333,-76.24402942086928,96.68156762469262
1to2,0,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,20,9,-15,0,51,53,20.437538203823333,-71.32651301339423,91.76405121721757
1to2,0,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,13,-15,0,51,53,20.437538203823333,-76.04253019477973,96.48006839860307
1to2,1,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,8,25,19,-14,0,50,53,20.42000689423053,-53.37188838409624,73.79189527832676
1to2,1,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,11,24,19,-14,0,50,53,20.42000689423053,-56.65073604578615,77.07074294001667
1to2,1,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,11,25,19,-14,0,50,53,20.42000689423053,-56.64685790625755,77.06686480048808
1to2,1,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,26,18,-10,0,50,53,20.42000689423053,-61.355587820444,81.77559471467453
1to2,1,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,25,18,-12,0,50,53,20.42000689423053,-62.316285327907885,82.73629222213842
1to2,1,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,24,17,-13,0,50,53,20.42000689423053,-62.81161046730492,83.23161736153544
1to2,1,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16,13,-15,0,50,53,20.42000689423053,-76.03875218500049,96.45875907923102
1to2,1,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,15,6,-14,0,50,53,20.42000689423053,-77.96060257066547,98.380609464896
1to2,1,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,20,16,-15,0,50,53,20.42000689423053,-70.25734516080699,90.67735205503752
1to2,1,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21,15,-14,0,50,53,20.42000689423053,-70.62680027436407,91.0468071685946
1to2,1,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21,17,-14,0,50,53,20.42000689423053,-68.79481263586325,89.21481953009378
1to2,1,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22,17,-14,0,50,53,20.42000689423053,-68.76686884890037,89.1868757431309
1to2,1,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20,17,-15,0,50,53,20.42000689423053,-71.03467889203853,91.45468578626905
1to2,1,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21,17,-15,0,50,53,20.42000689423053,-69.18668584277839,89.60669273700891
1to2,1,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18,15,-14,0,50,53,20.42000689423053,-73.66797653088129,94.08798342511182
1to2,1,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,14,12,-14,0,50,53,20.42000689423053,-77.7238500304988,98.14385692472932
1to2,1,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15,12,-13,0,50,53,20.42000689423053,-76.36547021823684,96.78547711246736
1to2,1,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,19,15,-14,0,50,53,20.42000689423053,-71.54167615738257,91.9616830516131
1to2,1,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,17,12,-15,0,50,53,20.42000689423053,-73.91504681680753,94.33505371103806
1to2,1,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18,11,-16,0,50,53,20.42000689423053,-73.69964229477762,94.11964918900814
1to2,1,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13,9,-15,0,50,53,20.42000689423053,-78.30731065517874,98.72731754940926
1to2,1,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,8,1,3,-17,0,50,53,20.42000689423053,-91.5867663030164,112.00677319724693
