link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,25.0,18.0,-14.0,0.0,50.0,54.0,20.42129909271,-49.50504139462413,69.92634048733413
1to2,0,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,5,26.0,18.0,-13.0,0.0,50.0,54.0,20.42129909271,-48.79620202632666,69.21750111903665
1to2,0,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,5,27.0,18.0,-12.0,0.0,50.0,54.0,20.42129909271,-57.979027622676625,78.40032671538663
1to2,0,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25.0,18.0,-13.0,0.0,50.0,54.0,20.42129909271,-65.27688120996758,85.69818030267759
1to2,0,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,24.0,17.0,-15.0,0.0,50.0,54.0,20.42129909271,-66.29521141183146,86.71651050454146
1to2,0,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,23.0,14.0,-13.0,0.0,50.0,54.0,20.42129909271,-68.22171296290111,88.64301205561111
1to2,0,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,23.0,12.0,-15.0,0.0,50.0,54.0,20.42129909271,-68.25385944607498,88.67515853878498
1to2,0,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,23.0,19.0,-12.0,0.0,50.0,54.0,20.42129909271,-66.57641434708539,86.99771343979539
1to2,0,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,22.0,18.0,-14.0,0.0,50.0,54.0,20.42129909271,-69.5623785143582,89.9836776070682
1to2,0,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,15.0,12.0,-13.0,0.0,50.0,54.0,20.42129909271,-78.40778229143204,98.82908138414204
