link_dir,tx_beam,rx_beam,mcs,tx_mask22,tx_mask23,tx_mask24,rx_mask22,rx_mask23,rx_mask24,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
1to2,0,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21.0,18.0,-14.0,0.0,50.0,52.0,20.42129909271,-69.8256622620181,90.2469613547281
1to2,0,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22.0,18.0,-12.0,0.0,50.0,52.0,20.42129909271,-67.91402386194638,88.33532295465638
1to2,0,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,19.0,15.0,-18.0,0.0,50.0,52.0,20.42129909271,-73.96311343223158,94.38441252494158
1to2,0,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,11.0,-15.0,0.0,50.0,52.0,20.42129909271,-80.37460091822484,100.79590001093484
1to2,0,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,12.0,-14.0,0.0,50.0,52.0,20.42129909271,-79.54462132363149,99.96592041634149
1to2,0,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,15.0,-14.0,0.0,50.0,52.0,20.42129909271,-70.51108626085905,90.93238535356905
1to2,0,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20.0,12.0,-12.0,0.0,50.0,52.0,20.42129909271,-70.63355004708704,91.05484913979704
1to2,0,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,17.0,10.0,-15.0,0.0,50.0,52.0,20.42129909271,-73.43043505764636,93.85173415035636
1to2,0,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9.0,8.0,-13.0,0.0,50.0,52.0,20.42129909271,-84.00002325818775,104.42132235089775
1to2,0,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,9.0,6.0,-15.0,0.0,50.0,52.0,20.42129909271,-83.97921320851297,104.40051230122297
1to2,0,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,9,9.0,7.0,-14.0,0.0,50.0,52.0,20.42129909271,-84.40584352823718,104.82714262094719
1to2,0,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,14.0,-15.0,0.0,50.0,52.0,20.42129909271,-75.50920275723664,95.93050184994664
1to2,0,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14.0,10.0,-13.0,0.0,50.0,52.0,20.42129909271,-77.06122728686191,97.48252637957191
1to2,0,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,12.0,-16.0,0.0,50.0,52.0,20.42129909271,-77.23222890794734,97.65352800065735
1to2,0,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12.0,9.0,-14.0,0.0,50.0,52.0,20.42129909271,-80.33741972402774,100.75871881673774
1to2,0,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15.0,12.0,-14.0,0.0,50.0,52.0,20.42129909271,-76.2406807062731,96.6619797989831
1to2,0,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,12,9.0,7.0,-8.0,0.0,50.0,52.0,20.42129909271,-83.65053534477711,104.07183443748711
1to2,0,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18.0,14.0,-15.0,0.0,50.0,52.0,20.42129909271,-73.31731869000814,93.73861778271814
1to2,0,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16.0,11.0,-12.0,0.0,50.0,52.0,20.42129909271,-74.34525214461195,94.76655123732195
1to2,0,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17.0,13.0,-14.0,0.0,50.0,52.0,20.42129909271,-73.59671675834622,94.01801585105622
1to2,0,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,6,25.0,18.0,-14.0,0.0,50.0,52.0,20.42129909271,-60.02509497214403,80.44639406485403
1to2,0,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,25.0,19.0,-13.0,0.0,50.0,52.0,20.42129909271,-67.57402000338796,87.99531909609796
1to2,0,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,23.0,17.0,-15.0,0.0,50.0,52.0,20.42129909271,-71.37920069413067,91.80049978684067
1to2,0,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,25.0,20.0,-12.0,0.0,50.0,52.0,20.42129909271,-62.44665712896968,82.86795622167969
1to2,0,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,5,25.0,19.0,-14.0,0.0,50.0,52.0,20.42129909271,-59.368502395930946,79.78980148864095
1to2,0,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,23.0,16.0,-13.0,0.0,50.0,52.0,20.42129909271,-68.58546768541215,89.00676677812216
1to2,0,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,18.0,14.0,-14.0,0.0,50.0,52.0,20.42129909271,-74.92991236136208,95.35121145407209
1to2,0,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,17.0,15.0,-14.0,0.0,50.0,52.0,20.42129909271,-75.71908510978801,96.14038420249801
1to2,0,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,16.0,13.0,-11.0,0.0,50.0,52.0,20.42129909271,-76.92125099611312,97.34255008882312
1to2,0,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22.0,19.0,-13.0,0.0,50.0,52.0,20.42129909271,-68.4997457847829,88.9210448774929
1to2,0,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,23.0,19.0,-12.0,0.0,50.0,52.0,20.42129909271,-66.86272150349421,87.28402059620421
1to2,0,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,14.0,8.0,-14.0,0.0,50.0,52.0,20.42129909271,-81.0992216294973,101.5205207222073
1to2,0,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15.0,11.0,-14.0,0.0,50.0,52.0,20.42129909271,-77.04721650523771,97.46851559794771
1to2,0,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,13.0,-14.0,0.0,50.0,52.0,20.42129909271,-75.54126758332198,95.96256667603198
1to2,0,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,12.0,10.0,-12.0,0.0,50.0,52.0,20.42129909271,-82.60742172398912,103.02872081669912
1to2,0,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,20.0,17.0,-12.0,0.0,50.0,52.0,20.42129909271,-72.19200229683466,92.61330138954466
1to2,0,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,20.0,16.0,-13.0,0.0,50.0,52.0,20.42129909271,-72.67508105600461,93.09638014871462
1to2,0,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16.0,13.0,-14.0,0.0,50.0,52.0,20.42129909271,-76.03808318252241,96.45938227523241
1to2,0,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,11.0,10.0,-15.0,0.0,50.0,52.0,20.42129909271,-83.12189707883334,103.54319617154334
1to2,0,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13.0,8.0,-14.0,0.0,50.0,52.0,20.42129909271,-77.76927726000372,98.19057635271372
1to2,0,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,8.0,-13.0,0.0,50.0,52.0,20.42129909271,-78.49863962696661,98.91993871967661
1to2,0,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15.0,11.0,-15.0,0.0,50.0,52.0,20.42129909271,-77.02651056404433,97.44780965675433
1to2,0,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,15.0,13.0,-14.0,0.0,50.0,52.0,20.42129909271,-76.54423624871045,96.96553534142045
1to2,0,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,18.0,9.0,-14.0,0.0,50.0,52.0,20.42129909271,-73.29848190105074,93.71978099376074
1to2,0,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20.0,12.0,-14.0,0.0,50.0,52.0,20.42129909271,-71.23676328301221,91.65806237572221
1to2,0,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,15.0,-15.0,0.0,50.0,52.0,20.42129909271,-70.4402509540719,90.8615500467819
1to2,0,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,15.0,11.0,-12.0,0.0,50.0,52.0,20.42129909271,-76.41435089658928,96.83564998929928
1to2,0,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,10.0,-12.0,0.0,50.0,52.0,20.42129909271,-77.19604913638574,97.61734822909574
1to2,0,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,11.0,8.0,-14.0,0.0,50.0,52.0,20.42129909271,-81.79409112161399,102.21539021432399
1to2,0,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16.0,10.0,-16.0,0.0,50.0,52.0,20.42129909271,-76.80772309785894,97.22902219056894
1to2,0,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,20.0,8.0,-15.0,0.0,50.0,52.0,20.42129909271,-71.50347305089448,91.92477214360449
1to2,0,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,16.0,13.0,-15.0,0.0,50.0,52.0,20.42129909271,-76.18901638057706,96.61031547328706
1to2,1,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,9,26.0,18.0,-12.0,0.0,49.0,53.0,20.403767783117193,-53.29285877174074,73.69662655485793
1to2,1,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,11,24.0,18.0,-13.0,0.0,49.0,53.0,20.403767783117193,-56.10528150032942,76.50904928344661
1to2,1,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,10,25.0,19.0,-15.0,0.0,49.0,53.0,20.403767783117193,-55.92460746060266,76.32837524371985
1to2,1,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,11,27.0,18.0,-8.0,0.0,49.0,53.0,20.403767783117193,-61.990441497164156,82.39420928028134
1to2,1,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,25.0,17.0,-12.0,0.0,49.0,53.0,20.403767783117193,-62.316285327907885,82.72005311102508
1to2,1,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,5,25.0,17.0,-12.0,0.0,49.0,53.0,20.403767783117193,-64.90266426116571,85.3064320442829
1to2,1,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16.0,14.0,-12.0,0.0,49.0,53.0,20.403767783117193,-75.45507558971245,95.85884337282964
1to2,1,7,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,14.0,7.0,-14.0,0.0,49.0,53.0,20.403767783117193,-77.96060257066547,98.36437035378266
1to2,1,8,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,20.0,15.0,-15.0,0.0,49.0,53.0,20.403767783117193,-69.32808616343466,89.73185394655185
1to2,1,9,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,15.0,-14.0,0.0,49.0,53.0,20.403767783117193,-70.62680027436407,91.03056805748126
1to2,1,10,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22.0,16.0,-15.0,0.0,49.0,53.0,20.403767783117193,-69.27890668841886,89.68267447153605
1to2,1,11,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,22.0,18.0,-14.0,0.0,49.0,53.0,20.403767783117193,-68.76686884890037,89.17063663201756
1to2,1,12,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,17.0,-14.0,0.0,49.0,53.0,20.403767783117193,-70.54293319481339,90.94670097793058
1to2,1,13,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,21.0,18.0,-13.0,0.0,49.0,53.0,20.403767783117193,-69.0971455678682,89.50091335098539
1to2,1,14,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,19.0,16.0,-12.0,0.0,49.0,53.0,20.403767783117193,-72.79806142275216,93.20182920586934
1to2,1,15,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,12.0,-15.0,0.0,49.0,53.0,20.403767783117193,-77.24218756784683,97.64595535096402
1to2,1,16,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,11.0,-14.0,0.0,49.0,53.0,20.403767783117193,-76.78267770942917,97.18644549254635
1to2,1,17,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,19.0,15.0,-14.0,0.0,49.0,53.0,20.403767783117193,-71.54167615738257,91.94544394049976
1to2,1,18,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,6,17.0,12.0,-14.0,0.0,49.0,53.0,20.403767783117193,-73.49258838126525,93.89635616438244
1to2,1,19,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18.0,12.0,-15.0,0.0,49.0,53.0,20.403767783117193,-73.29320929066844,93.69697707378563
1to2,1,20,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,12.0,9.0,-15.0,0.0,49.0,53.0,20.403767783117193,-78.30731065517874,98.71107843829593
1to2,1,21,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,7,3.0,3.0,-14.0,0.0,49.0,53.0,20.403767783117193,-89.11863771772596,109.52240550084315
1to2,1,22,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,10.0,8.0,-15.0,0.0,49.0,53.0,20.403767783117193,-82.75448255176863,103.15825033488582
1to2,1,23,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,15.0,12.0,-15.0,0.0,49.0,53.0,20.403767783117193,-76.02254002244294,96.42630780556013
1to2,1,24,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14.0,9.0,-15.0,0.0,49.0,53.0,20.403767783117193,-78.04881113159186,98.45257891470905
1to2,1,25,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,7,11.0,9.0,-14.0,0.0,49.0,53.0,20.403767783117193,-81.83492937519475,102.23869715831194
1to2,1,26,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,11,7.0,7.0,-13.0,0.0,49.0,53.0,20.403767783117193,-85.4564785878215,105.86024637093868
1to2,1,27,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,12.0,11.0,-15.0,0.0,49.0,53.0,20.403767783117193,-77.81898756801185,98.22275535112904
1to2,1,28,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13.0,12.0,-14.0,0.0,49.0,53.0,20.403767783117193,-77.01543655692846,97.41920434004565
1to2,1,29,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,12.0,-14.0,0.0,49.0,53.0,20.403767783117193,-74.44597733212909,94.84974511524628
1to2,1,30,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,12.0,-14.0,0.0,49.0,53.0,20.403767783117193,-74.35240282433519,94.75617060745238
1to2,1,31,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,4,18.0,13.0,-16.0,0.0,49.0,53.0,20.403767783117193,-71.86636302357698,92.27013080669417
1to2,1,32,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,9,24.0,18.0,-15.0,0.0,49.0,53.0,20.403767783117193,-54.95823323992792,75.36200102304511
1to2,1,33,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,18.0,9.0,-14.0,0.0,49.0,53.0,20.403767783117193,-74.8416653120106,95.2454330951278
1to2,1,34,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,10,24.0,18.0,-14.0,0.0,49.0,53.0,20.403767783117193,-63.3609051326231,83.76467291574029
1to2,1,35,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,6,23.0,18.0,-14.0,0.0,49.0,53.0,20.403767783117193,-67.02998060509773,87.43374838821492
1to2,1,36,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,8,24.0,18.0,-14.0,0.0,49.0,53.0,20.403767783117193,-61.98026028494857,82.38402806806576
1to2,1,37,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22.0,18.0,-12.0,0.0,49.0,53.0,20.403767783117193,-66.78515373777194,87.18892152088912
1to2,1,38,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,19.0,17.0,-13.0,0.0,49.0,53.0,20.403767783117193,-72.82105720422774,93.22482498734493
1to2,1,39,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,10.0,-15.0,0.0,49.0,53.0,20.403767783117193,-80.29943571061976,100.70320349373695
1to2,1,40,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,11,20.0,16.0,-15.0,0.0,49.0,53.0,20.403767783117193,-72.3423197143649,92.7460874974821
1to2,1,41,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,20.0,17.0,-15.0,0.0,49.0,53.0,20.403767783117193,-71.09334968997786,91.49711747309505
1to2,1,42,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,8,21.0,18.0,-15.0,0.0,49.0,53.0,20.403767783117193,-69.25096290145598,89.65473068457317
1to2,1,43,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,15.0,12.0,-14.0,0.0,49.0,53.0,20.403767783117193,-77.8354382329917,98.2392060161089
1to2,1,44,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,14.0,7.0,-14.0,0.0,49.0,53.0,20.403767783117193,-77.90670689944936,98.31047468256655
1to2,1,45,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,12.0,10.0,-15.0,0.0,49.0,53.0,20.403767783117193,-78.58910616116671,98.9928739442839
1to2,1,46,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,10.0,-14.0,0.0,49.0,53.0,20.403767783117193,-76.82498007665451,97.2287478597717
1to2,1,47,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,12.0,8.0,-15.0,0.0,49.0,53.0,20.403767783117193,-78.31749272298848,98.72126050610566
1to2,1,48,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,8,16.0,14.0,-14.0,0.0,49.0,53.0,20.403767783117193,-75.26292827234838,95.66669605546556
1to2,1,49,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17.0,12.0,-15.0,0.0,49.0,53.0,20.403767783117193,-74.8314866699805,95.2352544530977
1to2,1,50,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,9.0,8.0,-15.0,0.0,49.0,53.0,20.403767783117193,-83.8704086550609,104.27417643817809
1to2,1,51,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,11,13.0,8.0,-14.0,0.0,49.0,53.0,20.403767783117193,-77.58849418765163,97.99226197076882
1to2,1,52,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,14.0,10.0,-15.0,0.0,49.0,53.0,20.403767783117193,-76.14916319966215,96.55293098277934
1to2,1,53,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,17.0,12.0,-14.0,0.0,49.0,53.0,20.403767783117193,-74.18429736509233,94.58806514820952
1to2,1,54,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,4,7.0,5.0,-15.0,0.0,49.0,53.0,20.403767783117193,-86.50341126229219,106.90717904540938
1to2,1,55,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,5,6,3.0,4.0,-15.0,0.0,49.0,53.0,20.403767783117193,-88.64369013360655,109.04745791672374
1to2,1,56,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,4,14.0,7.0,-15.0,0.0,49.0,53.0,20.403767783117193,-77.78614275332468,98.18991053644187
1to2,1,57,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,21.0,15.0,-14.0,0.0,49.0,53.0,20.403767783117193,-69.78341920134974,90.18718698446693
1to2,1,58,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,9,16.0,12.0,-12.0,0.0,49.0,53.0,20.403767783117193,-74.47059704447811,94.8743648275953
1to2,1,59,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,8,9.0,7.0,-15.0,0.0,49.0,53.0,20.403767783117193,-83.24252815562602,103.64629593874321
1to2,1,60,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,6,12.0,10.0,-14.0,0.0,49.0,53.0,20.403767783117193,-79.72351292005936,100.12728070317655
1to2,1,61,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,4,5,13.0,10.0,-15.0,0.0,49.0,53.0,20.403767783117193,-79.08412700020008,99.48789478331727
1to2,1,62,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,7,16.0,10.0,-15.0,0.0,49.0,53.0,20.403767783117193,-73.87109871977125,94.27486650288844
1to2,1,63,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,10,14.0,8.0,-17.0,0.0,49.0,53.0,20.403767783117193,-77.00393379138879,97.40770157450598
1to2,2,0,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,0,10,24.0,17.0,-15.0,0.0,49.0,52.0,20.399889643588594,-56.10012093586377,76.50001057945236
1to2,2,1,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,1,8,21.0,17.0,-14.0,0.0,49.0,52.0,20.399889643588594,-62.179724529348206,82.5796141729368
1to2,2,2,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,21.0,18.0,-11.0,0.0,49.0,52.0,20.399889643588594,-66.46027814150742,86.86016778509601
1to2,2,3,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,7,22.0,17.0,-14.0,0.0,49.0,52.0,20.399889643588594,-68.1231068387072,88.5229964822958
1to2,2,4,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,9,19.0,15.0,-15.0,0.0,49.0,52.0,20.399889643588594,-70.50543058634405,90.90532022993264
1to2,2,5,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,3,5,18.0,15.0,-14.0,0.0,49.0,52.0,20.399889643588594,-73.47963432333239,93.87952396692098
1to2,2,6,1,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,0Xfff,15,2,10,19.0,15.0,-15.0,0.0,49.0,52.0,20.399889643588594,-71.34415764610412,91.74404728969272
